trial,trial_type,event_type,absolute_time,response_time,response,result
13,sad_high,12,742.9145999999998,0.6176999999997861,right,correct
13,sad_high,6,743.9312,NA,NA,NA
13,sad_high,7,744.1637,0.2319999999999709,right,correct
13,sad_high,9,744.7447,NA,46,correct sad
13,sad_high,3,746.2469000000001,NA,NA,NA
14,sad_low,5,749.2878000000001,NA,NA,low
14,sad_low,11,750.4754999999998,NA,NA,NA
14,sad_low,12,750.8643000000001,0.3846000000000913,left,incorrect
14,sad_low,6,751.8766999999999,NA,NA,NA
14,sad_low,7,752.0125999999999,0.13560000000018135,left,incorrect
14,sad_low,9,752.6923,NA,-50,wrong sad
14,sad_low,3,754.1944999999997,NA,NA,NA
15,angry_low,5,756.7379999999997,NA,NA,low
15,angry_low,11,757.9412,NA,NA,NA
15,angry_low,12,758.5919999999998,0.6477000000002135,right,incorrect
15,angry_low,6,759.6088000000001,NA,NA,NA
15,angry_low,7,760.0745999999998,0.46049999999991087,right,incorrect
15,angry_low,9,760.4249000000001,NA,-50,wrong angry
15,angry_low,3,761.9405999999999,NA,NA,NA
16,angry_low,5,763.9652,NA,NA,low
16,angry_low,11,765.1738,NA,NA,NA
16,angry_low,12,765.5912,0.4040999999996302,left,correct
16,angry_low,6,766.6076999999999,NA,NA,NA
16,angry_low,7,766.8562,0.24589999999989232,left,correct
16,angry_low,9,767.4255999999998,NA,44,correct angry
16,angry_low,3,768.9394999999997,NA,NA,NA
17,sad_high,5,771.4449999999997,NA,NA,high
17,sad_high,11,772.6727,NA,NA,NA
17,sad_high,12,773.0894000000002,0.40360000000009677,right,correct
17,sad_high,6,774.1068,NA,NA,NA
17,sad_high,7,774.3393000000001,0.2195000000000391,right,correct
17,sad_high,9,774.9244000000001,NA,46,correct sad
17,sad_high,3,776.4386999999999,NA,NA,NA
18,angry_high,5,778.4434999999997,NA,NA,high
18,angry_high,11,779.6718000000001,NA,NA,NA
18,angry_high,12,780.1226999999999,0.44570000000021537,right,incorrect
18,angry_high,6,781.1394000000001,NA,NA,NA
18,angry_high,7,781.6543,0.5140999999996438,right,incorrect
18,angry_high,9,781.9552,NA,-50,wrong angry
18,angry_high,3,783.4714999999998,NA,NA,NA
19,sad_high,5,785.9895999999999,NA,NA,high
19,sad_high,11,787.1877,NA,NA,NA
19,sad_high,12,787.7385999999999,0.5371000000001231,right,correct
19,sad_high,6,788.7545999999999,NA,NA,NA
19,sad_high,7,789.0539000000001,0.28720000000021173,right,correct
19,sad_high,9,789.5736999999999,NA,38,correct sad
19,sad_high,3,791.0870999999999,NA,NA,NA
20,angry_low,5,794.1054999999998,NA,NA,low
20,angry_low,11,795.3198,NA,NA,NA
20,angry_low,12,795.4040999999999,0.07170000000019172,left,correct
20,angry_low,6,796.4203,NA,NA,NA
20,angry_low,7,796.5194000000001,0.08879999999987831,left,correct
20,angry_low,9,797.2384999999997,NA,63,correct angry
20,angry_low,3,798.7528000000001,NA,NA,NA
21,sad_high,5,800.7579000000002,NA,NA,high
21,sad_high,11,801.9855999999999,NA,NA,NA
21,sad_high,12,802.0363,0.043000000000006366,right,correct
21,sad_high,6,803.0529999999998,NA,NA,NA
21,sad_high,7,803.3184000000001,0.2533000000003085,right,correct
21,sad_high,9,803.8704000000001,NA,42,correct sad
21,sad_high,3,805.3848,NA,NA,NA
22,angry_high,5,808.3897,NA,NA,high
22,angry_high,11,809.6013,NA,NA,NA
22,angry_high,12,809.9024000000002,0.2860000000000582,right,incorrect
22,angry_high,6,810.9184000000001,NA,NA,NA
22,angry_high,7,811.1509000000001,0.23089999999990596,right,incorrect
