trial,trial_type,event_type,absolute_time,response_time,response,result
22,angry_high,7,558.555,0.3229999999999791,right,incorrect
22,angry_high,9,559.036,NA,-50,wrong angry
22,angry_high,3,560.536,NA,NA,NA
23,sad_high,5,563.039,NA,NA,high
23,sad_high,11,564.237,NA,NA,NA
23,sad_high,12,564.627,0.3870000000000573,right,correct
23,sad_high,6,565.6329999999999,NA,NA,NA
23,sad_high,7,565.8389999999999,0.20600000000001728,right,correct
23,sad_high,9,566.4399999999999,NA,49,correct sad
23,sad_high,3,567.9459999999999,NA,NA,NA
24,angry_low,5,569.949,NA,NA,low
24,angry_low,11,571.1529999999999,NA,NA,NA
24,angry_low,12,571.418,0.25900000000001455,left,correct
24,angry_low,6,572.425,NA,NA,NA
24,angry_low,7,572.5559999999999,0.1309999999999718,left,correct
24,angry_low,9,573.232,NA,59,correct angry
24,angry_low,3,574.732,NA,NA,NA
25,sad_high,5,577.2389999999999,NA,NA,high
25,sad_high,11,578.4449999999999,NA,NA,NA
25,sad_high,12,578.5379999999999,0.08299999999996999,right,correct
25,sad_high,6,579.544,NA,NA,NA
25,sad_high,7,579.6769999999999,0.1329999999999245,right,correct
25,sad_high,9,580.3499999999999,NA,58,correct sad
25,sad_high,3,581.8549999999999,NA,NA,NA
26,angry_low,5,584.8589999999999,NA,NA,low
26,angry_low,11,586.0559999999999,NA,NA,NA
26,angry_low,12,586.154,0.09299999999996089,right,incorrect
26,angry_low,6,587.161,NA,NA,NA
26,angry_low,7,587.707,0.5460000000000491,right,incorrect
26,angry_low,9,587.967,NA,-50,wrong angry
26,angry_low,3,589.473,NA,NA,NA
27,angry_low,5,591.4699999999999,NA,NA,low
27,angry_low,11,592.6669999999999,NA,NA,NA
27,angry_low,12,592.848,0.17799999999999727,left,correct
27,angry_low,6,593.856,NA,NA,NA
27,angry_low,7,594.246,0.38900000000001,left,correct
27,angry_low,9,594.6619999999999,NA,26,correct angry
27,angry_low,3,596.164,NA,NA,NA
28,sad_high,5,599.164,NA,NA,high
28,sad_high,11,600.361,NA,NA,NA
28,sad_high,12,600.5419999999999,0.17799999999999727,right,correct
28,sad_high,6,601.5419999999999,NA,NA,NA
28,sad_high,7,601.564,0.02100000000007185,right,correct
28,sad_high,9,602.3489999999999,NA,72,correct sad
28,sad_high,3,603.8489999999999,NA,NA,NA
29,angry_low,5,605.8499999999999,NA,NA,low
29,angry_low,11,607.049,NA,NA,NA
29,angry_low,12,607.458,0.40599999999994907,left,correct
29,angry_low,6,608.4609999999999,NA,NA,NA
29,angry_low,7,608.707,0.24500000000000455,left,correct
29,angry_low,9,609.2669999999999,NA,44,correct angry
29,angry_low,3,610.7639999999999,NA,NA,NA
30,sad_low,5,613.774,NA,NA,low
30,sad_low,11,614.973,NA,NA,NA
30,sad_low,12,615.1529999999999,0.17700000000002092,left,incorrect
30,sad_low,6,616.1529999999999,NA,NA,NA
30,sad_low,7,616.491,0.3370000000001028,left,incorrect
30,sad_low,9,616.958,NA,-50,wrong sad
30,sad_low,3,618.459,NA,NA,NA
31,sad_low,5,620.962,NA,NA,low
31,sad_low,11,622.159,NA,NA,NA
31,sad_low,12,622.271,0.10800000000006094,left,incorrect
31,sad_low,6,623.2719999999999,NA,NA,NA
31,sad_low,7,623.699,0.4270000000000209,left,incorrect
31,sad_low,9,624.0759999999999,NA,-50,wrong sad
31,sad_low,3,625.5759999999999,NA,NA,NA
32,angry_high,5,628.579,NA,NA,high
32,angry_high,11,629.7779999999999,NA,NA,NA
32,angry_high,12,629.9169999999999,0.13599999999996726,left,correct
32,angry_high,6,630.923,NA,NA,NA
32,angry_high,7,631.367,0.44399999999996,left,correct
32,angry_high,9,631.731,NA,20,correct angry
32,angry_high,3,633.2299999999999,NA,NA,NA
33,sad_low,5,636.2389999999999,NA,NA,low
33,sad_low,11,637.4369999999999,NA,NA,NA
33,sad_low,12,637.625,0.18599999999992178,right,correct
33,sad_low,6,638.625,NA,NA,NA
33,sad_low,7,638.685,0.05899999999996908,right,correct
33,sad_low,9,639.4319999999999,NA,68,correct sad
33,sad_low,3,640.9319999999999,NA,NA,NA
34,angry_high,5,643.435,NA,NA,high
34,angry_high,11,644.6479999999999,NA,NA,NA
34,angry_high,12,645.083,0.43400000000008276,left,correct
34,angry_high,6,646.084,NA,NA,NA
34,angry_high,7,646.4839999999999,0.39999999999997726,left,correct
34,angry_high,9,646.8889999999999,NA,25,correct angry
34,angry_high,3,648.39,NA,NA,NA
35,sad_low,5,650.3979999999999,NA,NA,low
35,sad_low,11,651.596,NA,NA,NA
35,sad_low,12,651.736,0.1349999999999909,right,correct
35,sad_low,6,652.7429999999999,NA,NA,NA
35,sad_low,7,652.9,0.15600000000006276,right,correct
35,sad_low,9,653.55,NA,55,correct sad
35,sad_low,3,655.048,NA,NA,NA
36,angry_high,5,658.0509999999999,NA,NA,high
36,angry_high,11,659.2489999999999,NA,NA,NA
36,angry_high,12,659.444,0.19099999999991724,left,correct
36,angry_high,6,660.4509999999999,NA,NA,NA
36,angry_high,7,660.558,0.10599999999999454,left,correct
36,angry_high,9,661.257,NA,61,correct angry
36,angry_high,3,662.757,NA,NA,NA
37,sad_low,5,664.7589999999999,NA,NA,low
37,sad_low,11,665.9649999999999,NA,NA,NA
37,sad_low,12,666.0899999999999,0.12199999999995725,left,incorrect
37,sad_low,6,667.0899999999999,NA,NA,NA
37,sad_low,7,667.549,0.45900000000006,left,incorrect
37,sad_low,9,667.895,NA,-50,wrong sad
37,sad_low,3,669.395,NA,NA,NA
38,angry_high,5,671.9019999999999,NA,NA,high
38,angry_high,11,673.103,NA,NA,NA
38,angry_high,12,673.1669999999999,0.057999999999992724,right,incorrect
38,angry_high,6,674.174,NA,NA,NA
38,angry_high,7,674.6569999999999,0.48299999999994725,right,incorrect
38,angry_high,9,674.9789999999999,NA,-50,wrong angry
38,angry_high,3,676.4849999999999,NA,NA,NA
39,sad_low,5,678.4889999999999,NA,NA,low
39,sad_low,11,679.693,NA,NA,NA
39,sad_low,12,679.887,0.19100000000003092,right,correct
39,sad_low,6,680.8889999999999,NA,NA,NA
39,sad_low,7,681.149,0.2600000000001046,right,correct
39,sad_low,9,681.6949999999999,NA,42,correct sad
39,sad_low,3,683.193,NA,NA,NA
40,sad_low,5,686.2009999999999,NA,NA,low
40,sad_low,11,687.401,NA,NA,NA
40,sad_low,12,687.41,0.005999999999971806,right,correct
40,sad_low,6,688.4159999999999,NA,NA,NA
40,sad_low,7,688.593,0.17700000000002092,right,correct
40,sad_low,9,689.222,NA,53,correct sad
40,sad_low,3,690.7199999999999,NA,NA,NA
41,angry_high,5,692.7249999999999,NA,NA,high
41,angry_high,11,693.9219999999999,NA,NA,NA
41,angry_high,12,693.9639999999999,0.03899999999998727,left,correct
41,angry_high,6,694.9649999999999,NA,NA,NA
41,angry_high,7,695.0619999999999,0.09600000000000364,left,correct
41,angry_high,9,695.771,NA,63,correct angry
41,angry_high,3,697.269,NA,NA,NA
42,sad_high,5,699.771,NA,NA,high
42,sad_high,11,700.9699999999999,NA,NA,NA
42,sad_high,12,701.0749999999999,0.10099999999999909,left,incorrect
42,sad_high,6,702.0749999999999,NA,NA,NA
42,sad_high,7,702.0949999999999,0.01999999999998181,left,incorrect
42,sad_high,9,702.881,NA,-50,wrong sad
42,sad_high,3,704.381,NA,NA,NA
43,angry_high,5,706.39,NA,NA,high
43,angry_high,11,707.596,NA,NA,NA
43,angry_high,12,707.861,0.2580000000000382,right,incorrect
43,angry_high,6,708.8679999999999,NA,NA,NA
43,angry_high,7,709.058,0.19000000000005457,right,incorrect
43,angry_high,9,709.6719999999999,NA,-50,wrong angry
43,angry_high,3,711.1719999999999,NA,NA,NA
44,sad_high,5,713.684,NA,NA,high
44,sad_high,11,714.887,NA,NA,NA
44,sad_high,12,715.117,0.22700000000008913,right,correct
44,sad_high,6,716.1239999999999,NA,NA,NA
44,sad_high,7,716.5509999999999,0.4270000000000209,left,incorrect
44,sad_high,9,716.929,NA,-50,wrong sad
44,sad_high,3,718.429,NA,NA,NA
45,sad_low,5,720.438,NA,NA,low
45,sad_low,11,721.636,NA,NA,NA
45,sad_low,12,721.9499999999999,0.3100000000000591,left,incorrect
45,sad_low,6,722.957,NA,NA,NA
45,sad_low,7,723.001,0.04399999999998272,left,incorrect
45,sad_low,9,723.762,NA,-50,wrong sad
45,sad_low,3,725.262,NA,NA,NA
46,angry_high,5,728.2719999999999,NA,NA,high
46,angry_high,11,729.477,NA,NA,NA
46,angry_high,12,729.914,0.4339999999999691,left,correct
46,angry_high,6,730.915,NA,NA,NA
46,angry_high,7,731.3879999999999,0.47299999999995634,left,correct
46,angry_high,9,731.721,NA,16,correct angry
46,angry_high,3,733.227,NA,NA,NA
47,sad_low,5,735.7299999999999,NA,NA,low
47,sad_low,11,736.928,NA,NA,NA
47,sad_low,12,737.043,0.10799999999994725,right,correct
47,sad_low,6,738.048,NA,NA,NA
47,sad_low,7,738.679,0.6299999999999955,right,correct
47,sad_low,9,738.8539999999999,NA,-4,correct sad
47,sad_low,3,740.352,NA,NA,NA
48,angry_high,5,743.356,NA,NA,high
48,angry_high,11,744.56,NA,NA,NA
48,angry_high,12,744.699,0.1370000000000573,right,incorrect
48,angry_high,6,745.6999999999999,NA,NA,NA
48,angry_high,7,746.0709999999999,0.3709999999999809,right,incorrect
48,angry_high,9,746.505,NA,-50,wrong angry
48,angry_high,3,748.012,NA,NA,NA
49,sad_low,5,750.515,NA,NA,low
49,sad_low,11,751.713,NA,NA,NA
49,sad_low,12,751.7539999999999,0.03999999999996362,left,incorrect
49,sad_low,6,752.7539999999999,NA,NA,NA
49,sad_low,7,753.083,0.3269999999999982,right,correct
49,sad_low,9,753.5619999999999,NA,34,correct sad
49,sad_low,3,755.06,NA,NA,NA
50,angry_high,5,758.074,NA,NA,high
50,angry_high,11,759.275,NA,NA,NA
50,angry_high,12,759.664,0.3869999999999436,right,incorrect
50,angry_high,6,760.664,NA,NA,NA
50,angry_high,7,761.025,0.36099999999999,right,incorrect
50,angry_high,9,761.4699999999999,NA,-50,wrong angry
50,angry_high,3,762.976,NA,NA,NA
51,sad_low,5,764.9789999999999,NA,NA,low
51,sad_low,11,766.178,NA,NA,NA
51,sad_low,12,766.324,0.1430000000000291,right,correct
51,sad_low,6,767.3309999999999,NA,NA,NA
51,sad_low,7,767.731,0.40000000000009095,right,correct
51,sad_low,9,768.1379999999999,NA,25,correct sad
51,sad_low,3,769.637,NA,NA,NA
52,sad_low,5,772.1469999999999,NA,NA,low
52,sad_low,11,773.3439999999999,NA,NA,NA
52,sad_low,12,773.477,0.12999999999999545,right,correct
52,sad_low,6,774.483,NA,NA,NA
52,sad_low,7,774.919,0.43600000000003547,right,correct
52,sad_low,9,775.29,NA,20,correct sad
52,sad_low,3,776.789,NA,NA,NA
53,angry_high,5,778.793,NA,NA,high
53,angry_high,11,779.99,NA,NA,NA
53,angry_high,12,780.42,0.4289999999999736,left,correct
53,angry_high,6,781.4209999999999,NA,NA,NA
53,angry_high,7,781.794,0.37200000000007094,left,correct
53,angry_high,9,782.227,NA,28,correct angry
53,angry_high,3,783.731,NA,NA,NA
54,sad_low,5,786.7299999999999,NA,NA,low
54,sad_low,11,787.9269999999999,NA,NA,NA
54,sad_low,12,788.178,0.2479999999999336,right,correct
54,sad_low,6,789.179,NA,NA,NA
54,sad_low,7,789.544,0.36400000000003274,left,incorrect
54,sad_low,9,789.982,NA,-50,wrong sad
54,sad_low,3,791.483,NA,NA,NA
55,sad_low,5,793.986,NA,NA,low
55,sad_low,11,795.184,NA,NA,NA
55,sad_low,12,795.351,0.16399999999998727,right,correct
55,sad_low,6,796.358,NA,NA,NA
55,sad_low,7,796.7529999999999,0.3949999999999818,right,correct
55,sad_low,9,797.165,NA,26,correct sad
55,sad_low,3,798.67,NA,NA,NA
56,angry_low,5,801.675,NA,NA,low
56,angry_low,11,802.8779999999999,NA,NA,NA
56,angry_low,12,803.122,0.2380000000000564,right,incorrect
56,angry_low,6,804.1289999999999,NA,NA,NA
56,angry_low,7,804.3589999999999,0.22900000000004184,right,incorrect
56,angry_low,9,804.934,NA,-50,wrong angry
56,angry_low,3,806.434,NA,NA,NA
57,sad_low,5,808.4359999999999,NA,NA,low
57,sad_low,11,809.6429999999999,NA,NA,NA
57,sad_low,12,809.9549999999999,0.3079999999999927,right,correct
57,sad_low,6,810.9559999999999,NA,NA,NA
57,sad_low,7,811.4079999999999,0.45100000000002183,left,incorrect
57,sad_low,9,811.76,NA,-50,wrong sad
57,sad_low,3,813.26,NA,NA,NA
58,angry_high,5,815.2639999999999,NA,NA,high
58,angry_high,11,816.4609999999999,NA,NA,NA
58,angry_high,12,816.9749999999999,0.5109999999999673,left,correct
58,angry_high,6,817.976,NA,NA,NA
58,angry_high,7,818.434,0.45699999999999363,left,correct
58,angry_high,9,818.7829999999999,NA,18,correct angry
58,angry_high,3,820.2819999999999,NA,NA,NA
59,sad_low,5,822.79,NA,NA,low
59,sad_low,11,823.9889999999999,NA,NA,NA
59,sad_low,12,824.0999999999999,0.10799999999994725,right,correct
59,sad_low,6,825.102,NA,NA,NA
59,sad_low,7,825.5079999999999,0.40599999999994907,right,correct
59,sad_low,9,825.9069999999999,NA,24,correct sad
59,sad_low,3,827.406,NA,NA,NA
60,angry_low,5,829.424,NA,NA,low
60,angry_low,11,830.621,NA,NA,NA
60,angry_low,12,830.886,0.25699999999994816,right,incorrect
60,angry_low,6,831.8929999999999,NA,NA,NA
60,angry_low,7,831.9129999999999,0.01999999999998181,right,incorrect
