trial,trial_type,event_type,absolute_time,response_time,response,result
6,angry_low,9,410.4701000000015,NA,40,correct angry
6,angry_low,3,411.96840000000225,NA,NA,NA
7,sad_high,5,414.9815,NA,NA,high
7,sad_high,11,416.2021000000015,NA,NA,NA
7,sad_high,12,417.11930000000075,0.9038999999984867,right,correct
7,sad_high,6,418.13630000000074,NA,NA,NA
7,sad_high,7,418.23530000000073,0.09780000000074551,right,correct
7,sad_high,9,418.9545,NA,63,correct sad
7,sad_high,3,420.469,NA,NA,NA
8,angry_low,5,422.47219999999925,NA,NA,low
8,angry_low,11,423.7021000000015,NA,NA,NA
8,angry_low,12,424.086,0.3678000000007273,left,correct
8,angry_low,6,425.103,NA,NA,NA
8,angry_low,7,425.31869999999924,0.20519999999925176,left,correct
8,angry_low,9,425.9211000000015,NA,48,correct angry
8,angry_low,3,427.4355,NA,NA,NA
9,angry_low,5,429.94,NA,NA,low
9,angry_low,11,431.1523000000007,NA,NA,NA
9,angry_low,12,431.55290000000224,0.38510000000144373,left,correct
9,angry_low,6,432.57690000000224,NA,NA,NA
9,angry_low,7,432.65190000000223,0.06679999999698794,left,correct
9,angry_low,9,433.3873000000007,NA,66,correct angry
9,angry_low,3,434.90219999999925,NA,NA,NA
10,sad_high,5,437.4091000000015,NA,NA,high
10,sad_high,11,438.63569999999925,NA,NA,NA
10,sad_high,12,438.90280000000075,0.25119999999924403,right,correct
10,sad_high,6,439.91969999999924,NA,NA,NA
10,sad_high,7,440.0186999999992,0.090400000002262,right,correct
10,sad_high,9,440.7215,NA,63,correct sad
10,sad_high,3,442.23530000000073,NA,NA,NA
11,angry_high,5,445.24710000000147,NA,NA,high
11,angry_high,11,446.4523000000007,NA,NA,NA
11,angry_high,12,446.7856999999992,0.3257999999970025,right,incorrect
11,angry_high,6,447.80319999999926,NA,NA,NA
11,angry_high,7,447.86880000000076,0.05820000000295522,right,incorrect
11,angry_high,9,448.61930000000075,NA,-50,wrong angry
11,angry_high,3,450.13569999999925,NA,NA,NA
12,sad_high,5,452.6379000000022,NA,NA,high
12,sad_high,11,453.8356000000015,NA,NA,NA
12,sad_high,12,454.16869999999926,0.3211000000014792,left,incorrect
12,sad_high,6,455.18619999999925,NA,NA,NA
12,sad_high,7,455.25169999999923,0.06450000000000955,left,incorrect
12,sad_high,9,456.00180000000074,NA,-50,wrong sad
12,sad_high,3,457.50210000000146,NA,NA,NA
13,angry_low,5,459.51390000000225,NA,NA,low
13,angry_low,11,460.7191000000015,NA,NA,NA
13,angry_low,12,462.335,1.6008000000007314,left,correct
13,angry_low,6,463.33669999999927,NA,NA,NA
13,angry_low,7,463.5854000000022,0.23949999999996407,left,correct
13,angry_low,9,464.1545,NA,44,correct angry
13,angry_low,3,465.66919999999925,NA,NA,NA
14,sad_low,5,468.6615,NA,NA,low
14,sad_low,11,469.86919999999924,NA,NA,NA
14,sad_low,12,470.1696000000015,0.28469999999924767,left,incorrect
14,sad_low,6,471.1866000000015,NA,NA,NA
14,sad_low,7,471.269,0.0711999999992372,left,incorrect
14,sad_low,9,472.00190000000225,NA,-50,wrong sad
14,sad_low,3,473.50240000000224,NA,NA,NA
15,sad_high,5,476.0156000000015,NA,NA,high
15,sad_high,11,477.21919999999926,NA,NA,NA
15,sad_high,12,478.01910000000146,0.790899999998544,left,incorrect
15,sad_high,6,479.0199000000022,NA,NA,NA
15,sad_high,7,479.48569999999927,0.45629999999704296,left,incorrect
15,sad_high,9,479.8361999999992,NA,-50,wrong sad
15,sad_high,3,481.3521000000015,NA,NA,NA
16,angry_low,5,483.36430000000075,NA,NA,low
16,angry_low,11,484.5859000000022,NA,NA,NA
16,angry_low,12,485.8196999999993,1.2214999999999918,left,correct
16,angry_low,6,486.8359000000022,NA,NA,NA
16,angry_low,7,487.169,0.3205999999977962,left,correct
16,angry_low,9,487.6381000000015,NA,33,correct angry
16,angry_low,3,489.1524000000023,NA,NA,NA
17,sad_low,5,491.65500000000003,NA,NA,low
17,sad_low,11,492.8685,NA,NA,NA
17,sad_low,12,493.0866000000015,0.20259999999768752,left,incorrect
17,sad_low,6,494.1031999999993,NA,NA,NA
17,sad_low,7,494.2356999999992,0.1196000000014692,left,incorrect
17,sad_low,9,494.9196999999993,NA,-50,wrong sad
17,sad_low,3,496.43610000000143,NA,NA,NA
18,angry_low,5,498.4484000000022,NA,NA,low
18,angry_low,11,499.6694000000022,NA,NA,NA
18,angry_low,12,500.0699000000022,0.3875999999978603,right,incorrect
18,angry_low,6,501.0868000000008,NA,NA,NA
18,angry_low,7,501.1525,0.05569999999920583,right,incorrect
18,angry_low,9,501.90310000000153,NA,-50,wrong angry
18,angry_low,3,503.41930000000076,NA,NA,NA
19,sad_high,5,505.93060000000145,NA,NA,high
19,sad_high,11,507.15269999999924,NA,NA,NA
19,sad_high,12,507.7533000000007,0.5866000000015674,left,incorrect
19,sad_high,6,508.7691999999992,NA,NA,NA
19,sad_high,7,509.2691000000015,0.4995000000000118,left,incorrect
19,sad_high,9,509.58649999999994,NA,-50,wrong sad
19,sad_high,3,511.1026000000015,NA,NA,NA
20,angry_low,5,514.1203000000008,NA,NA,low
20,angry_low,11,515.3361999999993,NA,NA,NA
20,angry_low,12,517.4629000000023,2.10160000000144,left,correct
20,angry_low,6,518.4703000000007,NA,NA,NA
20,angry_low,7,518.7693000000008,0.28730000000075506,left,correct
20,angry_low,9,519.2884000000023,NA,38,correct angry
20,angry_low,3,520.8021999999993,NA,NA,NA
21,sad_low,5,522.8058000000008,NA,NA,low
21,sad_low,11,524.0361000000015,NA,NA,NA
21,sad_low,12,524.1356999999992,0.08369999999933952,left,incorrect
21,sad_low,6,525.1368000000008,NA,NA,NA
21,sad_low,7,525.4026000000015,0.2535000000000309,left,incorrect
21,sad_low,9,525.9531999999994,NA,-50,wrong sad
21,sad_low,3,527.4696000000015,NA,NA,NA
22,angry_high,5,530.4814000000023,NA,NA,high
22,angry_high,11,531.7030000000001,NA,NA,NA
22,angry_high,12,532.6185,0.9081999999992831,left,correct
22,angry_high,6,533.6371999999993,NA,NA,NA
22,angry_high,7,534.1183000000008,0.4721000000014328,right,incorrect
22,angry_high,9,534.4531000000015,NA,-50,wrong angry
22,angry_high,3,535.969,NA,NA,NA
23,angry_low,5,538.4819000000023,NA,NA,low
23,angry_low,11,539.6863000000008,NA,NA,NA
23,angry_low,12,540.4201000000015,0.7227999999970507,right,incorrect
23,angry_low,6,541.437,NA,NA,NA
23,angry_low,7,541.9526999999993,0.5040999999977203,right,incorrect
23,angry_low,9,542.2521999999993,NA,-50,wrong angry
23,angry_low,3,543.7695,NA,NA,NA
24,sad_high,5,545.7811000000015,NA,NA,high
24,sad_high,11,547.0019000000023,NA,NA,NA
24,sad_high,12,548.4019000000022,1.3900999999976875,right,correct
24,sad_high,6,549.4036999999993,NA,NA,NA
24,sad_high,7,549.9028000000008,0.48740000000225336,left,incorrect
24,sad_high,9,550.22,NA,-50,wrong sad
24,sad_high,3,551.7351999999993,NA,NA,NA
25,angry_low,5,554.2470000000001,NA,NA,low
25,angry_low,11,555.4686999999993,NA,NA,NA
25,angry_low,12,556.7526000000015,1.2690000000000055,left,correct
25,angry_low,6,557.7538000000008,NA,NA,NA
25,angry_low,7,558.0525,0.29580000000078144,left,correct
25,angry_low,9,558.5719000000023,NA,38,correct angry
25,angry_low,3,560.0855,NA,NA,NA
26,sad_high,5,563.0976000000015,NA,NA,high
26,sad_high,11,564.3021000000016,NA,NA,NA
26,sad_high,12,564.6028000000008,0.2916999999993095,right,correct
26,sad_high,6,565.6039000000022,NA,NA,NA
26,sad_high,7,565.9529000000023,0.3366999999992686,right,correct
26,sad_high,9,566.4214000000023,NA,31,correct sad
26,sad_high,3,567.9363000000008,NA,NA,NA
27,sad_high,5,569.9391999999993,NA,NA,high
27,sad_high,11,571.1688000000008,NA,NA,NA
27,sad_high,12,571.5535000000001,0.36909999999784304,right,correct
27,sad_high,6,572.5706000000015,NA,NA,NA
27,sad_high,7,573.0361999999993,0.4528999999985217,right,correct
27,sad_high,9,573.3883000000008,NA,17,correct sad
27,sad_high,3,574.9031000000016,NA,NA,NA
28,angry_low,5,577.9141999999993,NA,NA,low
28,angry_low,11,579.1199000000023,NA,NA,NA
28,angry_low,12,579.4363000000008,0.2996000000014192,left,correct
28,angry_low,6,580.4376000000016,NA,NA,NA
28,angry_low,7,580.6861999999993,0.23689999999851352,left,correct
28,angry_low,9,581.2548000000008,NA,44,correct angry
28,angry_low,3,582.7531000000015,NA,NA,NA
29,angry_high,5,584.7566999999993,NA,NA,high
29,angry_high,11,585.9855,NA,NA,NA
29,angry_high,12,586.3198000000008,0.3320999999978085,right,incorrect
29,angry_high,6,587.3373000000008,NA,NA,NA
29,angry_high,7,587.4696000000015,0.13189999999849533,right,incorrect
29,angry_high,9,588.1534000000023,NA,-50,wrong angry
29,angry_high,3,589.6698000000008,NA,NA,NA
30,angry_low,5,592.6866999999993,NA,NA,low
30,angry_low,11,593.9031999999993,NA,NA,NA
30,angry_low,12,594.1856000000015,0.271699999999214,right,incorrect
30,angry_low,6,595.1864000000023,NA,NA,NA
30,angry_low,7,595.5031000000015,0.3053999999984853,right,incorrect
30,angry_low,9,595.9871999999993,NA,-50,wrong angry
30,angry_low,3,597.5031999999993,NA,NA,NA
31,sad_high,5,600.0136999999993,NA,NA,high
31,sad_high,11,601.2033000000008,NA,NA,NA
31,sad_high,12,601.5363000000008,0.32040000000222335,right,correct
31,sad_high,6,602.5373000000008,NA,NA,NA
31,sad_high,7,602.9695,0.4238000000008242,right,correct
31,sad_high,9,603.3553000000007,NA,21,correct sad
31,sad_high,3,604.8691000000015,NA,NA,NA
32,sad_high,5,607.8816999999993,NA,NA,high
32,sad_high,11,609.0861000000016,NA,NA,NA
32,sad_high,12,609.4373000000008,0.3356000000014774,right,correct
32,sad_high,6,610.4540000000001,NA,NA,NA
32,sad_high,7,610.4703000000007,0.004800000000727778,right,correct
32,sad_high,9,611.2721999999993,NA,73,correct sad
32,sad_high,3,612.7866000000015,NA,NA,NA
33,angry_low,5,615.7994000000023,NA,NA,low
33,angry_low,11,617.0200000000001,NA,NA,NA
33,angry_low,12,617.2539000000023,0.22329999999703887,left,correct
33,angry_low,6,618.2708000000008,NA,NA,NA
33,angry_low,7,618.287,0.004600000001460103,left,correct
33,angry_low,9,619.0886999999993,NA,73,correct angry
33,angry_low,3,620.6034000000022,NA,NA,NA
34,sad_high,5,623.1166999999994,NA,NA,high
34,sad_high,11,624.32,NA,NA,NA
34,sad_high,12,624.6706000000015,0.3350000000000364,right,correct
34,sad_high,6,625.687,NA,NA,NA
34,sad_high,7,625.7699000000023,0.08199999999999363,right,correct
34,sad_high,9,626.4884000000022,NA,65,correct sad
34,sad_high,3,628.0034000000023,NA,NA,NA
35,angry_low,5,630.0061999999994,NA,NA,low
35,angry_low,11,631.2368000000008,NA,NA,NA
35,angry_low,12,631.5366000000015,0.28829999999709344,left,correct
35,angry_low,6,632.5375,NA,NA,NA
35,angry_low,7,632.7365000000001,0.18660000000147647,left,correct
35,angry_low,9,633.3553000000007,NA,50,correct angry
35,angry_low,3,634.8701999999993,NA,NA,NA
36,sad_low,5,637.8820000000001,NA,NA,low
36,sad_low,11,639.1035,NA,NA,NA
36,sad_low,12,639.1533000000007,0.04280000000073869,left,incorrect
36,sad_low,6,640.1544000000023,NA,NA,NA
36,sad_low,7,640.1699000000023,0.005899999998518979,left,incorrect
36,sad_low,9,640.9705,NA,-50,wrong sad
36,sad_low,3,642.4869000000023,NA,NA,NA
37,angry_low,5,644.4975000000001,NA,NA,low
37,angry_low,11,645.7203000000007,NA,NA,NA
37,angry_low,12,645.8206999999993,0.08480000000065502,left,correct
37,angry_low,6,646.8376999999992,NA,NA,NA
37,angry_low,7,647.2201000000015,0.37040000000229156,left,correct
37,angry_low,9,647.6556000000015,NA,27,correct angry
37,angry_low,3,649.1701999999993,NA,NA,NA
38,sad_high,5,651.6736000000016,NA,NA,high
38,sad_high,11,652.8869000000022,NA,NA,NA
38,sad_high,12,652.9206000000015,0.03129999999703159,right,correct
38,sad_high,6,653.9376999999993,NA,NA,NA
38,sad_high,7,653.9868000000008,0.04740000000231248,right,correct
38,sad_high,9,654.7556999999993,NA,69,correct sad
38,sad_high,3,656.2704000000023,NA,NA,NA
39,sad_high,5,658.2735,NA,NA,high
39,sad_high,11,659.4871000000015,NA,NA,NA
39,sad_high,12,659.5209000000023,0.03080000000079508,right,correct
39,sad_high,6,660.5376999999993,NA,NA,NA
39,sad_high,7,660.5544000000023,0.01590000000226155,right,correct
39,sad_high,9,661.3556999999993,NA,73,correct sad
39,sad_high,3,662.8703000000008,NA,NA,NA
40,angry_high,5,665.8896999999993,NA,NA,high
40,angry_high,11,667.1030000000001,NA,NA,NA
40,angry_high,12,667.2209000000023,0.10249999999996362,right,incorrect
40,angry_high,6,668.2378000000008,NA,NA,NA
40,angry_high,7,668.254,0.004500000000007276,right,incorrect
40,angry_high,9,669.0540000000001,NA,-50,wrong angry
40,angry_high,3,670.5704000000023,NA,NA,NA
41,angry_low,5,672.5818000000008,NA,NA,low
41,angry_low,11,673.8036999999993,NA,NA,NA
41,angry_low,12,674.1209000000023,0.3020000000000209,right,incorrect
41,angry_low,6,675.1376999999993,NA,NA,NA
41,angry_low,7,675.187,0.03930000000070777,right,incorrect
41,angry_low,9,675.9540000000001,NA,-50,wrong angry
41,angry_low,3,677.4705,NA,NA,NA
42,angry_low,5,679.9830000000001,NA,NA,low
42,angry_low,11,681.2031999999994,NA,NA,NA
42,angry_low,12,681.3041999999994,0.08619999999928041,left,correct
42,angry_low,6,682.321,NA,NA,NA
42,angry_low,7,682.3374000000023,0.004599999997708437,left,correct
42,angry_low,9,683.1389000000023,NA,73,correct angry
42,angry_low,3,684.6538000000008,NA,NA,NA
43,sad_high,5,686.6561000000015,NA,NA,high
43,sad_high,11,687.8704000000023,NA,NA,NA
43,sad_high,12,688.2543000000007,0.3709999999999809,right,correct
43,sad_high,6,689.2711000000015,NA,NA,NA
43,sad_high,7,689.3701999999993,0.09850000000005821,right,correct
43,sad_high,9,690.089,NA,63,correct sad
43,sad_high,3,691.6035,NA,NA,NA
44,angry_high,5,694.1071000000015,NA,NA,high
44,angry_high,11,695.3371000000016,NA,NA,NA
44,angry_high,12,695.3711999999992,0.01700000000005275,right,incorrect
44,angry_high,6,696.3876999999993,NA,NA,NA
44,angry_high,7,696.4704000000023,0.07319999999924676,right,incorrect
44,angry_high,9,697.2046999999993,NA,-50,wrong angry
44,angry_high,3,698.7205,NA,NA,NA
45,angry_low,5,700.7313000000008,NA,NA,low
45,angry_low,11,701.9540000000001,NA,NA,NA
45,angry_low,12,702.3376999999992,0.37380000000075597,right,incorrect
45,angry_low,6,703.3545,NA,NA,NA
45,angry_low,7,703.4869000000023,0.1316000000015265,right,incorrect
45,angry_low,9,704.1708000000008,NA,-50,wrong angry
45,angry_low,3,705.6866999999993,NA,NA,NA
46,sad_high,5,708.6986999999993,NA,NA,high
46,sad_high,11,709.904,NA,NA,NA
46,sad_high,12,709.9711999999993,0.05070000000296204,right,correct
46,sad_high,6,710.9881000000015,NA,NA,NA
46,sad_high,7,711.1536999999993,0.1650000000000773,right,correct
46,sad_high,9,711.8056999999993,NA,54,correct sad
46,sad_high,3,713.3198000000008,NA,NA,NA
47,sad_high,5,715.8236999999993,NA,NA,high
47,sad_high,11,717.0541000000015,NA,NA,NA
47,sad_high,12,717.2045,0.13810000000148648,right,correct
47,sad_high,6,718.2214000000023,NA,NA,NA
47,sad_high,7,718.2371000000015,0.004799999996976112,right,correct
47,sad_high,9,719.0393000000008,NA,73,correct sad
47,sad_high,3,720.5541000000015,NA,NA,NA
48,sad_low,5,723.5659000000023,NA,NA,low
48,sad_low,11,724.7873000000008,NA,NA,NA
48,sad_low,12,724.9045000000001,0.10280000000079781,left,incorrect
48,sad_low,6,725.9214000000023,NA,NA,NA
48,sad_low,7,725.9544000000022,0.018799999996986116,left,incorrect
48,sad_low,9,726.7373000000008,NA,-50,wrong sad
48,sad_low,3,728.2373000000008,NA,NA,NA
49,sad_high,5,730.7648000000008,NA,NA,high
49,sad_high,11,731.9698000000008,NA,NA,NA
49,sad_high,12,732.2878000000007,0.30269999999927677,left,incorrect
49,sad_high,6,733.3049000000022,NA,NA,NA
49,sad_high,7,733.3211000000016,0.015399999998521707,left,incorrect
49,sad_high,9,734.1201000000016,NA,-50,wrong sad
49,sad_high,3,735.6206999999993,NA,NA,NA
50,angry_high,5,738.6564000000022,NA,NA,high
50,angry_high,11,739.8709000000023,NA,NA,NA
50,angry_high,12,741.8634000000022,1.9706000000014683,right,incorrect
50,angry_high,6,742.8716000000015,NA,NA,NA
50,angry_high,7,742.9206000000015,0.04719999999929314,right,incorrect
50,angry_high,9,743.6869000000023,NA,-50,wrong angry
50,angry_high,3,745.2041000000015,NA,NA,NA
51,sad_low,5,747.1991999999993,NA,NA,low
51,sad_low,11,748.4209000000022,NA,NA,NA
51,sad_low,12,749.2864000000022,0.8576000000014119,right,correct
51,sad_low,6,750.2883000000008,NA,NA,NA
51,sad_low,7,750.3364000000023,0.04710000000147829,right,correct
51,sad_low,9,751.1053000000007,NA,69,correct sad
51,sad_low,3,752.6041999999993,NA,NA,NA
52,angry_high,5,755.1178000000008,NA,NA,high
52,angry_high,11,756.3375000000001,NA,NA,NA
52,angry_high,12,756.4048000000008,0.053600000001438275,left,correct
52,angry_high,6,757.4211000000015,NA,NA,NA
52,angry_high,7,757.504,0.08219999999926131,left,correct
52,angry_high,9,758.2228000000008,NA,65,correct angry
52,angry_high,3,759.7375000000001,NA,NA,NA
53,sad_low,5,761.7396000000016,NA,NA,low
53,sad_low,11,762.9536999999993,NA,NA,NA
53,sad_low,12,763.1046999999993,0.13540000000227792,left,incorrect
53,sad_low,6,764.1216999999994,NA,NA,NA
53,sad_low,7,764.2040000000001,0.0708000000007587,left,incorrect
53,sad_low,9,764.9380000000001,NA,-50,wrong sad
53,sad_low,3,766.4541000000015,NA,NA,NA
54,angry_high,5,769.4649000000023,NA,NA,high
