trial,trial_type,event_type,absolute_time,response_time,response,result
3,sad_low,12,328.95569999999924,0.9513999999985572,right,correct
3,sad_low,6,329.97830000000073,NA,NA,NA
3,sad_low,9,330.8878000000007,NA,-200,too slow sad
NA,sad_low,3,332.3886000000015,NA,NA,NA
0,MAIN,8,335.41540000000225,NA,NA,NA
NA,MAIN,8,358.29540000000225,NA,NA,NA
NA,MAIN,3,358.29699999999997,NA,NA,NA
0,angry_low,5,361.2489000000022,NA,NA,low
0,angry_low,11,362.47769999999923,NA,NA,NA
0,angry_low,12,363.2625,0.7740999999977589,right,incorrect
0,angry_low,6,364.28469999999925,NA,NA,NA
0,angry_low,7,364.7821000000015,0.4956999999992604,right,incorrect
0,angry_low,9,365.09480000000076,NA,-50,wrong angry
0,angry_low,3,366.61069999999927,NA,NA,NA
1,sad_high,5,368.6396000000015,NA,NA,high
1,sad_high,11,369.8429000000022,NA,NA,NA
1,sad_high,12,370.65969999999925,0.7998000000007437,right,correct
1,sad_high,6,371.6756000000015,NA,NA,NA
1,sad_high,7,372.33110000000147,0.6535000000000082,right,correct
1,sad_high,9,372.5086000000015,NA,-7,correct sad
1,sad_high,3,374.0073000000007,NA,NA,NA
2,angry_low,5,377.02549999999997,NA,NA,low
2,angry_low,11,378.22310000000147,NA,NA,NA
2,angry_low,12,378.6398000000007,0.40409999999775437,right,incorrect
2,angry_low,6,379.65640000000224,NA,NA,NA
2,angry_low,7,380.3089000000022,0.6508999999985008,right,incorrect
2,angry_low,9,380.4721000000015,NA,-50,wrong angry
2,angry_low,3,381.97230000000076,NA,NA,NA
3,sad_high,5,385.0115,NA,NA,high
3,sad_high,11,386.21999999999997,NA,NA,NA
3,sad_high,12,386.80460000000147,0.5717999999969834,right,correct
3,sad_high,6,387.8204000000022,NA,NA,NA
3,sad_high,7,388.414,0.5919000000022265,right,correct
3,sad_high,9,388.6396000000015,NA,1,correct sad
3,sad_high,3,390.152,NA,NA,NA
4,sad_high,5,392.15840000000225,NA,NA,high
4,sad_high,11,393.38490000000223,NA,NA,NA
4,sad_high,12,393.58549999999997,0.19569999999924903,right,correct
4,sad_high,6,394.6019000000022,NA,NA,NA
4,sad_high,7,394.9749000000022,0.3711999999992486,right,correct
4,sad_high,9,395.4205,NA,28,correct sad
4,sad_high,3,396.9336000000015,NA,NA,NA
5,angry_low,5,399.93680000000074,NA,NA,low
5,angry_low,11,401.16590000000224,NA,NA,NA
5,angry_low,12,401.29930000000076,0.12380000000075597,left,correct
5,angry_low,6,402.3155,NA,NA,NA
5,angry_low,7,402.75210000000146,0.4343000000007464,left,correct
5,angry_low,9,403.118,NA,21,correct angry
5,angry_low,3,404.63119999999924,NA,NA,NA
6,sad_high,5,407.13440000000224,NA,NA,high
6,sad_high,11,408.36340000000223,NA,NA,NA
6,sad_high,12,409.2805,0.902400000002217,right,correct
6,sad_high,6,410.29669999999925,NA,NA,NA
6,sad_high,7,410.68319999999926,0.3851000000015006,right,correct
6,sad_high,9,411.1158000000007,NA,27,correct sad
6,sad_high,3,412.6159000000022,NA,NA,NA
7,angry_low,5,415.6336000000015,NA,NA,low
7,angry_low,11,416.8619000000022,NA,NA,NA
7,angry_low,12,416.9946999999992,0.12119999999930542,left,correct
7,angry_low,6,418.0106000000015,NA,NA,NA
7,angry_low,7,418.25069999999926,0.23809999999775755,left,correct
7,angry_low,9,418.8295,NA,45,correct angry
7,angry_low,3,420.32969999999926,NA,NA,NA
8,sad_high,5,422.34640000000223,NA,NA,high
8,sad_high,11,423.57569999999924,NA,NA,NA
8,sad_high,12,423.72540000000225,0.14450000000005048,right,correct
8,sad_high,6,424.74210000000147,NA,NA,NA
8,sad_high,9,425.5585,NA,-200,too slow sad
NA,sad_high,3,427.05819999999926,NA,NA,NA
9,sad_high,5,429.58080000000075,NA,NA,high
9,sad_high,11,430.79040000000225,NA,NA,NA
9,sad_high,12,431.00680000000074,0.20099999999996498,right,correct
9,sad_high,6,432.02840000000225,NA,NA,NA
9,sad_high,7,432.54790000000224,0.5154999999999745,right,correct
9,sad_high,9,432.8415,NA,10,correct sad
9,sad_high,3,434.35519999999923,NA,NA,NA
10,angry_low,5,436.88969999999927,NA,NA,low
10,angry_low,11,438.0709000000022,NA,NA,NA
10,angry_low,12,438.23790000000224,0.16140000000223154,left,correct
10,angry_low,6,439.2539000000022,NA,NA,NA
10,angry_low,7,439.5438000000007,0.2876999999992904,left,correct
10,angry_low,9,440.07319999999925,NA,39,correct angry
10,angry_low,3,441.5871000000015,NA,NA,NA
11,angry_low,5,444.606,NA,NA,low
11,angry_low,11,445.8189000000022,NA,NA,NA
11,angry_low,12,445.95190000000224,0.125,left,correct
11,angry_low,6,446.9699000000022,NA,NA,NA
